EXCHANGE,CABLE_NAME,FIBER_PAIR,REMARKS,STATUS,CABLE_TYPE,DSA_NUM,ACCESS_POINT,ROUTE,PEDESTAL,AP_ADDRESS,MAP,CONDITION_CODE,COMMENTS,CIRCUIT_ID,CIRCUIT_DESIGN_ID,EUL_NAME,STREET_ADDRESS,ADDL_INFO,CLLI_CODE
LAVERGNE,FDHAJ,1,,Unassigned,PON-DISTR,24100,241-AJ-494 FP11,494,FP11,FOREST RIDGE DR,MAP-33,,,,,241-02-011530,395 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,2,,Inservice,PON-DISTR,24100,241-AJ-494 FP11,494,FP11,FOREST RIDGE DR,MAP-33,,,241-02-011537/    /ONT LINK/3276366,3276366,241-02-011537,396 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,3,,Inservice,PON-DISTR,24100,241-AJ-494 FP11,494,FP11,FOREST RIDGE DR,MAP-33,,,241-AJ-011551/    /ONT LINK/3181394,3181394,241-AJ-011551,397 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,4,,Inservice,PON-DISTR,24100,241-AJ-494 FP11,494,FP11,FOREST RIDGE DR,MAP-33,,,241-AJ-011586//ONT LINK/2930492,2930492,241-AJ-011586,398 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,6,,Unassigned,PON-DISTR,24100,241-AJ-522 FP1,522,FP1,FOREST RIDGE DR,MAP-33,,,,,241-02-007782,505 DAVIDS WAY ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,7,,Unassigned,PON-DISTR,24100,241-AJ-522 FP1,522,FP1,FOREST RIDGE DR,MAP-33,,,,,241-02-007777,503 DAVIDS WAY ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,8,,Unassigned,PON-DISTR,24100,241-AJ-494 FP10,494,FP10,FOREST RIDGE DR,MAP-33,,,,,241-AJ-011624,482 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,9,,Unassigned,PON-DISTR,24100,241-AJ-494 FP10,494,FP10,FOREST RIDGE DR,MAP-33,,,,,241-02-011602,479 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,10,,Unassigned,PON-DISTR,24100,241-AJ-494 FP9,494,FP9,FOREST RIDGE DR,MAP-33,,,,,241-AJ-011643,484 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,11,,Unassigned,PON-DISTR,24100,241-AJ-494 FP9,494,FP9,FOREST RIDGE DR,MAP-33,,,,,241-02-011610,481 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,12,,Inservice,PON-DISTR,24100,241-AJ-494 FP9,494,FP9,FOREST RIDGE DR,MAP-33,,,241-AJ-011665//ONT LINK/2934506,2934506,241-AJ-011665,486 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,13,,Unassigned,PON-DISTR,24100,241-AJ-494 FP9,494,FP9,FOREST RIDGE DR,MAP-33,,,,,241-02-011631,483 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,14,,Unassigned,PON-DISTR,24100,241-AJ-494 FP9,494,FP9,FOREST RIDGE DR,MAP-33,,,,,241-02-011648,485 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,15,,Unassigned,PON-DISTR,24100,241-AJ-494 FP8,494,FP8,FOREST RIDGE DR,MAP-33,,,,,241-02-011671,487 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,16,,Unassigned,PON-DISTR,24100,241-AJ-494 FP8,494,FP8,FOREST RIDGE DR,MAP-33,,,,,241-02-011677,488 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,17,,Inservice,PON-DISTR,24100,241-AJ-494 FP8,494,FP8,FOREST RIDGE DR,MAP-33,,,241-02-011684/    /ONT LINK/3141481,3141481,241-02-011684,489 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,18,,Unassigned,PON-DISTR,24100,241-AJ-494 FP8,494,FP8,FOREST RIDGE DR,MAP-33,,,,,241-AJ-011688,490 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,19,,Inservice,PON-DISTR,24100,241-AJ-494 FP8,494,FP8,FOREST RIDGE DR,MAP-33,,,241-AJ-011697/    /ONT LINK/3001699,3001699,241-AJ-011697,491 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,20,,Unassigned,PON-DISTR,24100,241-AJ-494 FP8,494,FP8,FOREST RIDGE DR,MAP-33,,,,,241-02-011702,492 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,21,,Unassigned,PON-DISTR,24100,241-AJ-494 FP7,494,FP7,FOREST RIDGE DR,MAP-34,,,,,241-AJ-011707,493 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,22,,Unassigned,PON-DISTR,24100,241-AJ-494 FP7,494,FP7,FOREST RIDGE DR,MAP-34,,,,,241-02-011717,494 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,23,,Unassigned,PON-DISTR,24100,241-AJ-494 FP7,494,FP7,FOREST RIDGE DR,MAP-34,,,,,241-AJ-011726,495 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,24,,Inservice,PON-DISTR,24100,241-AJ-494 FP7,494,FP7,FOREST RIDGE DR,MAP-34,,,241-AJ-011731//ONT LINK/2931017,2931017,241-AJ-011731,496 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,25,,Unassigned,PON-DISTR,24100,241-AJ-494 FP7,494,FP7,FOREST RIDGE DR,MAP-34,,,,,241-02-011736,497 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,26,,Inservice,PON-DISTR,24100,241-AJ-494 FP7,494,FP7,FOREST RIDGE DR,MAP-34,,,241-AJ-011751//ONT LINK/2934468,2934468,241-AJ-011751,498 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,27,,Unassigned,PON-DISTR,24100,241-AJ-512 FP2,512,FP2,BRENT CV,MAP-36,,,,,241-02-069940,306 BRENT CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,28,,Inservice,PON-DISTR,24100,241-AJ-512 FP2,512,FP2,BRENT CV,MAP-36,,,241-AJ-069927//ONT LINK/2930914,2930914,241-AJ-069927,304 BRENT CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,29,,Unassigned,PON-DISTR,24100,241-AJ-512 FP2,512,FP2,BRENT CV,MAP-36,,,,,241-AJ-069958,307 BRENT CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,30,,Inservice,PON-DISTR,24100,241-AJ-512 FP2,512,FP2,BRENT CV,MAP-36,,,241-02-069909/    /ONT LINK/3295525,3295525,241-02-069909,302 BRENT CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,31,,Unassigned,PON-DISTR,24100,241-AJ-512 FP1,512,FP1,BRENT CV,MAP-36,,,,,241-02-069932,305 BRENT CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,32,,Inservice,PON-DISTR,24100,241-AJ-512 FP1,512,FP1,BRENT CV,MAP-36,,,241-AJ-069917//ONT LINK/2929460,2929460,241-AJ-069917,303 BRENT CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,33,,Inservice,PON-DISTR,24100,241-AJ-494 FP6,494,FP6,FOREST RIDGE DR,MAP-34,,,241-AJ-011759/    /ONT LINK/3037766,3037766,241-AJ-011759,591 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,34,,Unassigned,PON-DISTR,24100,241-AJ-494 FP6,494,FP6,FOREST RIDGE DR,MAP-34,,,,,241-AJ-011763,592 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,35,,Unassigned,PON-DISTR,24100,241-AJ-494 FP6,494,FP6,FOREST RIDGE DR,MAP-34,,,,,241-AJ-011767,593 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,36,,Inservice,PON-DISTR,24100,241-AJ-494 FP6,494,FP6,FOREST RIDGE DR,MAP-34,,,241-AJ-011788//ONT LINK/2930172,2930172,241-AJ-011788,595 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,37,,Unassigned,PON-DISTR,24100,241-AJ-555 FP1,555,FP1,FOREST RIDGE DR,MAP-33,,,,,241-AJ-045756,603 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,38,,Inservice,PON-DISTR,24100,241-AJ-555 FP1,555,FP1,FOREST RIDGE DR,MAP-33,,,241-AJ-045752//ONT LINK/2929273,2929273,241-AJ-045752,602 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,39,,Unassigned,PON-DISTR,24100,241-AJ-555 FP1,555,FP1,FOREST RIDGE DR,MAP-33,,,,,241-AJ-045763,605 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,40,,Unassigned,PON-DISTR,24100,241-AJ-555 FP1,555,FP1,FOREST RIDGE DR,MAP-33,,,,,241-AJ-045772,607 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,41,,Inservice,PON-DISTR,24100,241-AJ-555 FP2,555,FP2,FOREST RIDGE DR,MAP-33,,,241-AJ-045779//ONT LINK/2929448,2929448,241-AJ-045779,609 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,42,,Unassigned,PON-DISTR,24100,241-AJ-555 FP2,555,FP2,FOREST RIDGE DR,MAP-33,,,,,241-AJ-045761,604 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,43,,Unassigned,PON-DISTR,24100,241-AJ-555 FP2,555,FP2,FOREST RIDGE DR,MAP-33,,,,,241-AJ-045768,606 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,44,,Unassigned,PON-DISTR,24100,241-AJ-536 FP1,536,FP1,JOSH CV,MAP-33,,,,,241-02-023532,203 JOSH CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,45,,Inservice,PON-DISTR,24100,241-AJ-536 FP1,536,FP1,JOSH CV,MAP-33,,,241-AJ-023558//ONT LINK/2934103,2934103,241-AJ-023558,205 JOSH CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,46,,Inservice,PON-DISTR,24100,241-AJ-536 FP1,536,FP1,JOSH CV,MAP-33,,,241-AJ-023550//ONT LINK/2931618,2931618,241-AJ-023550,204 JOSH CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,47,,Inservice,PON-DISTR,24100,241-AJ-536 FP1,536,FP1,JOSH CV,MAP-33,,,241-AJ-023525//ONT LINK/2931150,2931150,241-AJ-023525,202 JOSH CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,50,,Inservice,PON-DISTR,24100,241-AJ-559 FP1,559,FP1,LAUREL CV,MAP-33,,,241-02-045776/    /ONT LINK/3260345,3260345,241-02-045776,608 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,51,,Unassigned,PON-DISTR,24100,241-AJ-559 FP1,559,FP1,LAUREL CV,MAP-33,,,,,241-AJ-027090,303 LAUREL CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,52,,Unassigned,PON-DISTR,24100,241-AJ-559 FP1,559,FP1,LAUREL CV,MAP-33,,,,,241-02-027079,302 LAUREL CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,53,,Unassigned,PON-DISTR,24100,241-AJ-559 FP1,559,FP1,LAUREL CV,MAP-33,,,,,241-02-045790,616 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,55,,Unassigned,PON-DISTR,24100,241-AJ-555 FP3,555,FP3,ROCKY RIDGE CR,MAP-33,,,,,241-AJ-023516,200 JOSH CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,56,,Inservice,PON-DISTR,24100,241-AJ-555 FP3,555,FP3,ROCKY RIDGE CR,MAP-33,,,241-02-045782/    /ONT LINK/2997075,2997075,241-02-045782,611 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,57,,Unassigned,PON-DISTR,24100,241-AJ-555 FP3,555,FP3,ROCKY RIDGE CR,MAP-33,,,,,241-02-045785,613 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,62,,Inservice,PON-DISTR,24100,241-AJ-555 FP4,555,FP4,ROCKY RIDGE CR,MAP-31,,,241-02-045799/    /ONT LINK/3083540,3083540,241-02-045799,619 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,63,,Unassigned,PON-DISTR,24100,241-AJ-555 FP4,555,FP4,ROCKY RIDGE CR,MAP-31,,,,,241-AJ-045808,621 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,64,,Unassigned,PON-DISTR,24100,241-AJ-555 FP4,555,FP4,ROCKY RIDGE CR,MAP-31,,,,,241-AJ-045797,618 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,65,,Inservice,PON-DISTR,24100,241-AJ-555 FP8,555,FP8,ROCKY RIDGE CR,MAP-31,,,241-AJ-045827//ONT LINK/2931417,2931417,241-AJ-045827,702 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,66,,Unassigned,PON-DISTR,24100,241-AJ-555 FP8,555,FP8,ROCKY RIDGE CR,MAP-31,,,,,241-AJ-045837,704 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,67,,Inservice,PON-DISTR,24100,241-AJ-555 FP8,555,FP8,ROCKY RIDGE CR,MAP-31,,,241-AJ-045842//ONT LINK/2931188,2931188,241-AJ-045842,705 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,68,,Unassigned,PON-DISTR,24100,241-AJ-555 FP8,555,FP8,ROCKY RIDGE CR,MAP-31,,,,,241-AJ-045845,706 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,69,,Inservice,PON-DISTR,24100,241-AJ-555 FP8,555,FP8,ROCKY RIDGE CR,MAP-31,,,241-AJ-045851//ONT LINK/2929191,2929191,241-AJ-045851,707 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,70,,Unassigned,PON-DISTR,24100,241-AJ-555 FP9,555,FP9,ROCKY RIDGE CR,MAP-31,,,,,241-02-045853,708 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,71,,Unassigned,PON-DISTR,24100,241-AJ-555 FP9,555,FP9,ROCKY RIDGE CR,MAP-31,,,,,241-02-045858,709 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,72,,Unassigned,PON-DISTR,24100,241-AJ-555 FP9,555,FP9,ROCKY RIDGE CR,MAP-31,,,,,241-02-045864,711 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,73,,Unassigned,PON-DISTR,24100,241-AJ-554 FP2,554,FP2,SHERRY CV,MAP-31,,,,,241-02-049622,307 SHERRY CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,74,,Unassigned,PON-DISTR,24100,241-AJ-554 FP2,554,FP2,SHERRY CV,MAP-31,,,,,241-02-049617,306 SHERRY CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,75,,Unassigned,PON-DISTR,24100,241-AJ-554 FP2,554,FP2,SHERRY CV,MAP-31,,,,,241-02-049613,305 SHERRY CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,76,,Unassigned,PON-DISTR,24100,241-AJ-554 FP2,554,FP2,SHERRY CV,MAP-31,,,,,241-02-049605,304 SHERRY CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,77,,Inservice,PON-DISTR,24100,241-AJ-554 FP2,554,FP2,SHERRY CV,MAP-31,,,241-02-049597/    /ONT LINK/3258297,3258297,241-02-049597,303 SHERRY CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,78,,Unassigned,PON-DISTR,24100,241-AJ-554 FP1,554,FP1,SHERRY CV,MAP-31,,,,,241-AJ-049588,302 SHERRY CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,79,,Unassigned,PON-DISTR,24100,241-AJ-554 FP1,554,FP1,SHERRY CV,MAP-31,,,,,241-AJ-049583,300 SHERRY CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,80,,Unassigned,PON-DISTR,24100,241-AJ-555 FP5,555,FP5,ROCKY RIDGE CR,MAP-31,,,,,241-02-045804,620 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,81,,Unassigned,PON-DISTR,24100,241-AJ-555 FP5,555,FP5,ROCKY RIDGE CR,MAP-31,,,,,241-AJ-045812,622 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,85,,Inservice,PON-DISTR,24100,241-AJ-556 FP3,556,FP3,MEGAN CV,MAP-31,,,241-AJ-034678/    /ONT LINK/3272735,3272735,241-AJ-034678,409 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,86,,Unassigned,PON-DISTR,24100,241-AJ-556 FP3,556,FP3,MEGAN CV,MAP-31,,,,,241-02-034693,411 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,87,,Unassigned,PON-DISTR,24100,241-AJ-556 FP3,556,FP3,MEGAN CV,MAP-31,,,,,241-02-034666,407 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,88,,Inservice,PON-DISTR,24100,241-AJ-556 FP3,556,FP3,MEGAN CV,MAP-31,,,241-02-034684/    /ONT LINK/3287967,3287967,241-02-034684,410 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,89,,Inservice,PON-DISTR,24100,241-AJ-556 FP3,556,FP3,MEGAN CV,MAP-31,,,241-AJ-034651/    /ONT LINK/3072479,3072479,241-AJ-034651,405 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,90,,Unassigned,PON-DISTR,24100,241-AJ-556 FP2,556,FP2,MEGAN CV,MAP-31,,,,,241-AJ-034671,408 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,91,,Inservice,PON-DISTR,24100,241-AJ-556 FP2,556,FP2,MEGAN CV,MAP-31,,,241-02-034654/    /ONT LINK/3028320,3028320,241-02-034654,406 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,92,,Unassigned,PON-DISTR,24100,241-AJ-556 FP1,556,FP1,MEGAN CV,MAP-31,,,,,241-AJ-034643,404 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,93,,Unassigned,PON-DISTR,24100,241-AJ-556 FP1,556,FP1,MEGAN CV,MAP-31,,,,,241-AJ-034635,403 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,94,,Unassigned,PON-DISTR,24100,241-AJ-556 FP1,556,FP1,MEGAN CV,MAP-31,,,,,241-AJ-034623,402 MEAGAN CV ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,102,,Unassigned,PON-DISTR,24100,241-AJ-561 FP1,561,FP1,GERALD SMITH LN,MAP-31,,,,,241-AJ-013643,502 JERALD SMITH LN ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,105,,Unassigned,PON-DISTR,24100,241-AJ-555 FP6,555,FP6,ROCKY RIDGE CR,MAP-31,,,,,241-02-045816,625 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,106,,Unassigned,PON-DISTR,24100,241-AJ-555 FP6,555,FP6,ROCKY RIDGE CR,MAP-31,,,,,241-AJ-045821,627 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,107,,Unassigned,PON-DISTR,24100,241-AJ-555 FP7,555,FP7,ROCKY RIDGE CR,MAP-31,,,,,241-AJ-045824,701 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,108,,Inservice,PON-DISTR,24100,241-AJ-555 FP7,555,FP7,ROCKY RIDGE CR,MAP-31,,,241-02-045829/    /ONT LINK/3168505,3168505,241-02-045829,703 ROCKY RIDGE CIR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,109,,Inservice,PON-DISTR,24100,241-AJ-494 FP5,494,FP5,FOREST RIDGE DR,MAP-37,,,241-AJ-011782//ONT LINK/2929823,2929823,241-AJ-011782,594 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,110,,Inservice,PON-DISTR,24100,241-AJ-494 FP5,494,FP5,FOREST RIDGE DR,MAP-37,,,241-AJ-011794//ONT LINK/2930895,2930895,241-AJ-011794,596 FOREST RIDGE DR ,,LVRGTNXAAJ
LAVERGNE,FDHAJ,111,,Unassigned,PON-DISTR,24100,241-AJ-494 FP5,494,FP5,FOREST RIDGE DR,MAP-37,,,,,241-AJ-011800,598 FOREST RIDGE DR ,,LVRGTNXAAJ
